"yw","variable","syndrome","season","prop_raw","prop_adj","prop_adj_low","prop_adj_up","cum_prop_raw","cum_prop_adj","cum_prop_adj_low","cum_prop_adj_up","n_total","n_adj","n_weight","n_missing","total_adj","total_weight"
201817,"visit.GP","covid.ecdc",2017,0,0,NA,NA,0.170714781401804,0.152099284626154,0.129245915895273,0.177256966557547,4,0,0,NA,4,3.24987388664765
201817,"visit.hospital","covid.ecdc",2017,0,0,NA,NA,0.00416377515614157,0.00879014649873632,0.00189123493075907,0.0250205965620622,4,0,0,NA,4,3.24987388664765
201817,"visit.no","covid.ecdc",2017,1,1,NA,NA,0.830673143650243,0.852936167960788,0.828897988821191,0.874778960105196,4,4,3.24987388664765,NA,4,3.24987388664765
201817,"visit.other","covid.ecdc",2017,0,0,NA,NA,0.00693962526023595,0.00793026394244438,0.00296793779631316,0.0170027696391565,4,0,0,NA,4,3.24987388664765
201817,"visit.plan","covid.ecdc",2017,0,0,NA,NA,0.0263705759888966,0.0186114065718539,0.0130780793320477,0.0256580106577442,4,0,0,NA,4,3.24987388664765
201917,"visit.emergency","covid.ecdc",2018,0,0,NA,NA,0.0382695507487521,0.0589548396272477,0.0378765184338288,0.0869034669993727,2,0,0,NA,2,0.53048533009713
201917,"visit.GP","covid.ecdc",2018,0,0,NA,NA,0.149750415973378,0.169760140489811,0.137630781641951,0.205920211166971,2,0,0,NA,2,0.53048533009713
201917,"visit.no","covid.ecdc",2018,1,1,NA,NA,0.816971713810316,0.7733960568716,0.732815563848785,0.81049477964376,2,2,0.53048533009713,NA,2,0.53048533009713
201917,"visit.other","covid.ecdc",2018,0,0,NA,NA,0.0166389351081531,0.016243534769456,0.00787431248678696,0.0295225274983343,2,0,0,NA,2,0.53048533009713
201917,"visit.plan","covid.ecdc",2018,0,0,NA,NA,0.0232945091514143,0.0153861618146365,0.0101500901107583,0.0223309274976474,2,0,0,NA,2,0.53048533009713
202028,"visit.emergency","covid.ecdc",2019,0,0,NA,NA,0.0476917207172835,0.0578610056100572,0.0452683287279382,0.0726956819254284,12,0,0,NA,12,4.72578636628079
202028,"visit.GP","covid.ecdc",2019,0.333333333333333,0.356261426385035,0.109103325414956,0.678331419590727,0.127432277756581,0.137695035325451,0.119912347192538,0.157040369242494,12,4,1.68361539164215,NA,12,4.72578636628079
202028,"visit.hospital","covid.ecdc",2019,0,0,NA,NA,0.0118275467378863,0.0157876093389426,0.00948420318740397,0.0246368750469939,12,0,0,NA,12,4.72578636628079
202028,"visit.no","covid.ecdc",2019,0.666666666666667,0.643738573614965,0.321668580409273,0.890896674585044,0.811903853491034,0.800250215820903,0.778221615616281,0.820998768486207,12,8,3.04217097463865,NA,12,4.72578636628079
202028,"visit.other","covid.ecdc",2019,0,0,NA,NA,0.0373903090423502,0.0383070538951371,0.0288780265499975,0.0497299621075719,12,0,0,NA,12,4.72578636628079
202028,"visit.plan","covid.ecdc",2019,0,0,NA,NA,0.0129721480351011,0.0146053413339226,0.00896660206955743,0.0224228451798314,12,0,0,NA,12,4.72578636628079
202028,"visit.emergency","ili.ecdc",2019,0,0,NA,NA,0.061787072243346,0.0750603309732833,0.053305516767652,0.102119933846896,2,0,0,NA,2,0.760542743659661
202028,"visit.GP","ili.ecdc",2019,0,0,NA,NA,0.174904942965779,0.174909338988259,0.145658617588741,0.207328321799922,2,0,0,NA,2,0.760542743659661
202028,"visit.hospital","ili.ecdc",2019,0,0,NA,NA,0.0228136882129278,0.0216346295790408,0.0137019409865925,0.0323976432269626,2,0,0,NA,2,0.760542743659661
202028,"visit.no","ili.ecdc",2019,1,1,NA,NA,0.736692015209126,0.72607670378183,0.687992796042164,0.761859023754299,2,2,0.760542743659661,NA,2,0.760542743659661
202028,"visit.other","ili.ecdc",2019,0,0,NA,NA,0.0342205323193916,0.0316613537460636,0.0193308834641054,0.0486914777173635,2,0,0,NA,2,0.760542743659661
202028,"visit.plan","ili.ecdc",2019,0,0,NA,NA,0.0152091254752852,0.0156577814267069,0.00757863147001629,0.0284919992574603,2,0,0,NA,2,0.760542743659661
202124,"visit.emergency","covid.ecdc",2020,0,0,NA,NA,0.0506634499396864,0.0566542488883314,0.0328904929272174,0.0900498331587561,5,0,0,NA,4,1.71981770433293
202124,"visit.GP","covid.ecdc",2020,0,0,NA,NA,0.125452352231604,0.135300657191959,0.098249969013289,0.179944301744876,5,0,0,NA,4,1.71981770433293
202124,"visit.hospital","covid.ecdc",2020,0,0,NA,NA,0.0361881785283474,0.0252479065350833,0.0168283615848145,0.0363065897352343,5,0,0,NA,4,1.71981770433293
202124,"visit.no","covid.ecdc",2020,1,1,NA,NA,0.74788902291918,0.766975861149675,0.719298155846217,0.81010789873291,5,4,1.71981770433293,NA,4,1.71981770433293
202124,"visit.other","covid.ecdc",2020,0,0,NA,NA,0.0759951749095295,0.0498867153969123,0.0374749262847911,0.0649139977929362,5,0,0,NA,4,1.71981770433293
202124,"visit.plan","covid.ecdc",2020,0,0,NA,NA,0.0193003618817853,0.0126010750437632,0.00707989020819955,0.0206761845723925,5,0,0,NA,4,1.71981770433293
202124,"visit.emergency","ili.ecdc",2020,0,0,NA,NA,0.0702875399361022,0.0538292834904218,0.0323035830712229,0.0835652198113457,4,0,0,NA,4,1.71981770433293
202124,"visit.GP","ili.ecdc",2020,0,0,NA,NA,0.169329073482428,0.23909492895209,0.1591331472328,0.335214763579263,4,0,0,NA,4,1.71981770433293
202124,"visit.hospital","ili.ecdc",2020,0,0,NA,NA,0.0383386581469649,0.034590318017944,0.0176126036825894,0.0605297128787993,4,0,0,NA,4,1.71981770433293
202124,"visit.no","ili.ecdc",2020,1,1,NA,NA,0.648562300319489,0.615229292597082,0.528002897672904,0.697323056920747,4,4,1.71981770433293,NA,4,1.71981770433293
202124,"visit.other","ili.ecdc",2020,0,0,NA,NA,0.0958466453674121,0.0762720465059805,0.0497554703151713,0.110890197164228,4,0,0,NA,4,1.71981770433293
202124,"visit.plan","ili.ecdc",2020,0,0,NA,NA,0.0223642172523962,0.0155524699932788,0.00558546535012739,0.0340318507492787,4,0,0,NA,4,1.71981770433293
202151,"visit.emergency","covid.ecdc",2021,0,0,NA,NA,0.0373134328358209,0.0748261985956445,0.0201887658786,0.182961158922232,6,0,0,NA,6,2.97330558186148
202151,"visit.GP","covid.ecdc",2021,0,0,NA,NA,0.141791044776119,0.152256705575621,0.0848276613438254,0.24406545947492,6,0,0,NA,6,2.97330558186148
202151,"visit.hospital","covid.ecdc",2021,0,0,NA,NA,0.0149253731343284,0.0122975148322223,0.00326299227445624,0.0316434941761495,6,0,0,NA,6,2.97330558186148
202151,"visit.no","covid.ecdc",2021,1,1,NA,NA,0.817164179104478,0.775122029676591,0.66445749338435,0.863260322297522,6,6,2.97330558186148,NA,6,2.97330558186148
202151,"visit.other","covid.ecdc",2021,0,0,NA,NA,0.0223880597014925,0.0100942423780962,0.00263930591652784,0.0262016643854603,6,0,0,NA,6,2.97330558186148
202151,"visit.plan","covid.ecdc",2021,0,0,NA,NA,0.0186567164179104,0.0119650659509253,0.00317364086169518,0.0308004792759333,6,0,0,NA,6,2.97330558186148
202151,"visit.emergency","ili.ecdc",2021,0,0,NA,NA,0.0606060606060606,0.168126667770316,0.036994901004707,0.41382073207314,2,0,0,NA,2,0.722625539324368
202151,"visit.GP","ili.ecdc",2021,0,0,NA,NA,0.141414141414141,0.0867089643931897,0.0400409149971455,0.159131260539883,2,0,0,NA,2,0.722625539324368
202151,"visit.no","ili.ecdc",2021,1,1,NA,NA,0.777777777777778,0.73252891111496,0.526090817321133,0.884368672898992,2,2,0.722625539324368,NA,2,0.722625539324368
202151,"visit.other","ili.ecdc",2021,0,0,NA,NA,0.0303030303030303,0.0130721283323971,0.00140131422947179,0.0484246548964484,2,0,0,NA,2,0.722625539324368
202151,"visit.plan","ili.ecdc",2021,0,0,NA,NA,0.0303030303030303,0.0156379645086574,0.00172234505946801,0.0572175397186022,2,0,0,NA,2,0.722625539324368
