"yw","variable","syndrome","season","prop_raw","prop_adj","prop_adj_low","prop_adj_up","cum_prop_raw","cum_prop_adj","cum_prop_adj_low","cum_prop_adj_up","n_total","n_adj","n_weight","n_missing","total_adj","total_weight"
201617,"visit.other","covid.ecdc",2015,0,NA,NA,NA,0.0242718446601942,0.0518759309282469,0.0231573978828238,0.0983368411661417,4,NA,NA,NA,NA,NA
201617,"visit.plan","covid.ecdc",2015,0,NA,NA,NA,0.0194174757281553,0.00732002850503026,0.00338542554277236,0.0137614527091606,4,NA,NA,NA,NA,NA
201617,"visit.hospital","covid.ecdc",2015,0,NA,NA,NA,0.0121359223300971,0.0498498331223503,0.019706690889516,0.101676251453752,4,NA,NA,NA,NA,NA
201617,"visit.emergency","ili.ecdc",2015,0,NA,NA,NA,0.0942928039702233,0.280279382020298,0.181726114979101,0.39721470457019,4,NA,NA,NA,NA,NA
201617,"visit.GP","ili.ecdc",2015,0,NA,NA,NA,0.235732009925558,0.309424138420483,0.217973803525634,0.413306061924168,4,NA,NA,NA,NA,NA
201617,"visit.no","ili.ecdc",2015,1,NA,NA,NA,0.692307692307692,0.532326164750132,0.427647250135041,0.634955435579736,4,NA,NA,NA,NA,NA
201617,"visit.other","ili.ecdc",2015,0,NA,NA,NA,0.0173697270471464,0.0114453020307806,0.00407435044650717,0.0252198367057854,4,NA,NA,NA,NA,NA
201617,"visit.plan","ili.ecdc",2015,0,NA,NA,NA,0.0173697270471464,0.00947830106551239,0.00322167581126559,0.0214582133452608,4,NA,NA,NA,NA,NA
201617,"visit.hospital","ili.ecdc",2015,0,NA,NA,NA,0.00992555831265509,0.060062095480187,0.0163704480543443,0.147679785787876,4,NA,NA,NA,NA,NA
201717,"visit.emergency","covid.ecdc",2016,0,0,NA,NA,0.016728624535316,0.00304740726575223,0.000358759585085491,0.0110767289574047,4,0,0,NA,2,14.7262280897833
201717,"visit.GP","covid.ecdc",2016,0,0,NA,NA,0.180297397769517,0.211080628261406,0.145523165992464,0.289778874686463,4,0,0,NA,2,14.7262280897833
201717,"visit.no","covid.ecdc",2016,1,1,NA,NA,0.775092936802974,0.730541984717775,0.634071310452468,0.813294902050408,4,2,14.7262280897833,NA,2,14.7262280897833
201717,"visit.other","covid.ecdc",2016,0,0,NA,NA,0.0204460966542751,0.0125199695629835,0.00524239971951538,0.0250373349436349,4,0,0,NA,2,14.7262280897833
201717,"visit.plan","covid.ecdc",2016,0,0,NA,NA,0.0408921933085502,0.0917393132181902,0.033243328275943,0.192533728646808,4,0,0,NA,2,14.7262280897833
201717,"visit.emergency","ili.ecdc",2016,0,NA,NA,NA,0.0234375,0,NA,NA,2,NA,NA,NA,NA,NA
201717,"visit.GP","ili.ecdc",2016,0,NA,NA,NA,0.1796875,0.238701639934761,0.138795780535536,0.365176948603422,2,NA,NA,NA,NA,NA
201717,"visit.no","ili.ecdc",2016,1,NA,NA,NA,0.76171875,0.713875711298203,0.579850505536989,0.82507131597869,2,NA,NA,NA,NA,NA
201717,"visit.other","ili.ecdc",2016,0,NA,NA,NA,0.04296875,0.0297325476992921,0.0120888148925512,0.0601401582909677,2,NA,NA,NA,NA,NA
201717,"visit.plan","ili.ecdc",2016,0,NA,NA,NA,0.03515625,0.0594138363927557,0.0137725148995606,0.157078425127053,2,NA,NA,NA,NA,NA
201817,"visit.emergency","covid.ecdc",2017,0,0,NA,NA,0.0388349514563107,0.102397932439556,0.0344849482600038,0.22175976341161,10,0,0,NA,8,8.15061566683034
201817,"visit.GP","covid.ecdc",2017,0,0,NA,NA,0.202265372168285,0.197055642022017,0.114344007270679,0.30469566041295,10,0,0,NA,8,8.15061566683034
201817,"visit.no","covid.ecdc",2017,0.8,0.75,0.348489711185721,0.968306197803822,0.770226537216828,0.730215844538741,0.61779802894581,0.824493427353835,10,6,6.11296175012276,NA,8,8.15061566683034
201817,"visit.other","covid.ecdc",2017,0,0,NA,NA,0.0177993527508091,0.013234255425595,0.00544427114018533,0.0267493506841815,10,0,0,NA,8,8.15061566683034
201817,"visit.plan","covid.ecdc",2017,0.2,0.25,0.0316938021961779,0.651510288814279,0.0177993527508091,0.0130871004885769,0.00538792469130952,0.0264407561912994,10,2,2.03765391670759,NA,8,8.15061566683034
201817,"visit.emergency","ili.ecdc",2017,0,0,NA,NA,0.0471380471380471,0.202942929611996,0.0435415889493344,0.488075008912611,2,0,0,NA,2,2.03765391670759
201817,"visit.GP","ili.ecdc",2017,0,0,NA,NA,0.218855218855219,0.36010995973721,0.189504254584843,0.56122899065106,2,0,0,NA,2,2.03765391670759
201817,"visit.no","ili.ecdc",2017,1,1,NA,NA,0.771043771043771,0.629452214168001,0.43203704573258,0.799571068973135,2,2,2.03765391670759,NA,2,2.03765391670759
201817,"visit.other","ili.ecdc",2017,0,0,NA,NA,0.0168350168350168,0.0210181638772669,0.00533830795410565,0.0549012185892763,2,0,0,NA,2,2.03765391670759
201817,"visit.plan","ili.ecdc",2017,0,0,NA,NA,0.0101010101010101,0.0104902250297634,0.00118434830481556,0.0383195571343453,2,0,0,NA,2,2.03765391670759
201917,"visit.emergency","covid.ecdc",2018,0,0,NA,NA,0.0423572744014733,0.134039535726528,0.0645870680777037,0.23615694378393,8,0,0,NA,4,32.3498735948673
201917,"visit.GP","covid.ecdc",2018,0.625,1,NA,NA,0.178637200736648,0.285412564264564,0.187494864791679,0.400732631890157,8,4,32.3498735948673,NA,4,32.3498735948673
201917,"visit.no","covid.ecdc",2018,0.375,0,NA,NA,0.802946593001842,0.685822915052552,0.568031878957699,0.788353090258794,8,0,0,NA,4,32.3498735948673
201917,"visit.other","covid.ecdc",2018,0,0,NA,NA,0.0220994475138122,0.0298746374939975,0.0111858485151801,0.0634130255931494,8,0,0,NA,4,32.3498735948673
201917,"visit.plan","covid.ecdc",2018,0,0,NA,NA,0.0257826887661142,0.0081036042573212,0.00213467943078127,0.0209864750600095,8,0,0,NA,4,32.3498735948673
201917,"visit.hospital","covid.ecdc",2018,0,0,NA,NA,0.00368324125230203,0.0223221827084539,0.0026945319275641,0.0785190675147328,8,0,0,NA,4,32.3498735948673
201917,"visit.emergency","ili.ecdc",2018,0,0,NA,NA,0.0542635658914729,0.208006435631389,0.082363514160483,0.394658104648428,2,0,0,NA,2,30.4721239343648
201917,"visit.GP","ili.ecdc",2018,1,1,1,1,0.166666666666667,0.347809528397726,0.186363823387959,0.539682174358144,2,2,30.4721239343648,NA,2,30.4721239343648
201917,"visit.no","ili.ecdc",2018,0,0,NA,NA,0.798449612403101,0.536928534203912,0.366417141778259,0.701347394811419,2,0,0,NA,2,30.4721239343648
201917,"visit.other","ili.ecdc",2018,0,0,NA,NA,0.0116279069767442,0.00856251822600248,0.000963427313870462,0.0313921236113774,2,0,0,NA,2,30.4721239343648
201917,"visit.plan","ili.ecdc",2018,0,0,NA,NA,0.0271317829457364,0.00856251822600248,0.000963427313870462,0.0313921236113774,2,0,0,NA,2,30.4721239343648
202024,"visit.emergency","covid.ecdc",2019,0,NA,NA,NA,0.0423197492163009,0.0491926709301541,0.0266682530573155,0.0821828650008226,1,NA,NA,NA,NA,NA
202024,"visit.GP","covid.ecdc",2019,0,NA,NA,NA,0.158307210031348,0.207387055120522,0.126902604053682,0.309224623614065,1,NA,NA,NA,NA,NA
202024,"visit.no","covid.ecdc",2019,1,NA,NA,NA,0.821316614420063,0.764680701032778,0.66516479456374,0.846622631624571,1,NA,NA,NA,NA,NA
202024,"visit.other","covid.ecdc",2019,0,NA,NA,NA,0.0109717868338558,0,NA,NA,1,NA,NA,NA,NA,NA
202024,"visit.plan","covid.ecdc",2019,0,NA,NA,NA,0.0188087774294671,0.0149536637839061,0.00694835499286699,0.0279616818494289,1,NA,NA,NA,NA,NA
202122,"visit.emergency","covid.ecdc",2020,0,NA,NA,NA,0.0588235294117647,0.197222956519726,0.0615674739831869,0.41730136187352,2,NA,NA,NA,NA,NA
202122,"visit.GP","covid.ecdc",2020,0.5,NA,NA,NA,0.169934640522876,0.247803061833009,0.113562177843077,0.430701971715892,2,NA,NA,NA,NA,NA
202122,"visit.no","covid.ecdc",2020,0.5,NA,NA,NA,0.738562091503268,0.566363972264533,0.390323144401812,0.730949130651495,2,NA,NA,NA,NA,NA
202122,"visit.other","covid.ecdc",2020,0,NA,NA,NA,0.0718954248366013,0.0537581029265313,0.0238706856872236,0.102172011249361,2,NA,NA,NA,NA,NA
202122,"visit.plan","covid.ecdc",2020,0,NA,NA,NA,0.0261437908496732,0,NA,NA,2,NA,NA,NA,NA,NA
202122,"visit.hospital","covid.ecdc",2020,0,NA,NA,NA,0.0130718954248366,0.0412600857763025,0.00479066788466848,0.143543980423904,2,NA,NA,NA,NA,NA
