"yw","variable","syndrome","season","prop_raw","prop_adj","prop_adj_low","prop_adj_up","cum_prop_raw","cum_prop_adj","cum_prop_adj_low","cum_prop_adj_up","n_total","n_adj","n_weight","n_missing","total_adj","total_weight"
201717,"visit.other","ili.ecdc",2016,0,0,NA,NA,0.0141242937853107,0.0181157377095052,0.00791370852413344,0.0352100459964497,6,0,0,NA,4,1.83583709357038
201717,"visit.plan","ili.ecdc",2016,0,0,NA,NA,0.00753295668549906,0.0189379970647671,0.00688360087140715,0.0410914595728928,6,0,0,NA,4,1.83583709357038
201917,"visit.emergency","covid.ecdc",2018,0,0,NA,NA,0.00955414012738853,0.0139516151615006,0.0073339802201059,0.0240012475664305,21,0,0,NA,18,9.0345716907087
201917,"visit.GP","covid.ecdc",2018,0.285714285714286,0.223504423839635,0.0645169197649865,0.478529755937032,0.232939035486806,0.261606014405202,0.234955459964867,0.289630134050726,21,4,2.01926674036972,NA,18,9.0345716907087
201917,"visit.hospital","covid.ecdc",2018,0,0,NA,NA,0.000909918107370337,0.000733040097283165,8.65705252414409e-05,0.00266926426829654,21,0,0,NA,18,9.0345716907087
201917,"visit.no","covid.ecdc",2018,0.761904761904762,0.776495576160365,0.521470244062968,0.935483080235013,0.761601455868972,0.739915696013507,0.71215845488849,0.766311642679715,21,14,7.01530495033898,NA,18,9.0345716907087
201917,"visit.other","covid.ecdc",2018,0,0,NA,NA,0.0200181983621474,0.0169351312961192,0.0109973028213608,0.0248833752841379,21,0,0,NA,18,9.0345716907087
201917,"visit.plan","covid.ecdc",2018,0,0,NA,NA,0.0127388535031847,0.0130410704496833,0.00704308365384172,0.0220146430925378,21,0,0,NA,18,9.0345716907087
201917,"visit.emergency","ili.ecdc",2018,0,0,NA,NA,0.00792079207920792,0.0060295988780568,0.00258552982296067,0.0119072061134095,15,0,0,NA,14,7.01530495033898
201917,"visit.GP","ili.ecdc",2018,0,0,NA,NA,0.263366336633663,0.296898881382516,0.255946245096284,0.340425751070482,15,0,0,NA,14,7.01530495033898
201917,"visit.hospital","ili.ecdc",2018,0,0,NA,NA,0.00198019801980198,0.001592060908859,0.000187498358992043,0.00579666965161888,15,0,0,NA,14,7.01530495033898
201917,"visit.no","ili.ecdc",2018,1,1,NA,NA,0.725742574257426,0.673985804610224,0.629023004835313,0.716691413105764,15,14,7.01530495033898,NA,14,7.01530495033898
201917,"visit.other","ili.ecdc",2018,0,0,NA,NA,0.0168316831683168,0.0185166716634555,0.00834960677887054,0.0352651164903606,15,0,0,NA,14,7.01530495033898
201917,"visit.plan","ili.ecdc",2018,0,0,NA,NA,0.0138613861386139,0.0205742358740572,0.00822917598868274,0.0421798209119983,15,0,0,NA,14,7.01530495033898
202030,"visit.emergency","covid.ecdc",2019,0,0,NA,NA,0.0105726872246696,0.0142613210268907,0.00747097737483697,0.0245916670199932,10,0,0,NA,10,6.33737385644119
202030,"visit.GP","covid.ecdc",2019,0.2,0.117713584893035,0.0114692774560179,0.388518555982329,0.22511013215859,0.249062015526819,0.224034953127383,0.275407799366373,10,2,0.74599499544909,NA,10,6.33737385644119
202030,"visit.hospital","covid.ecdc",2019,0,0,NA,NA,0.0052863436123348,0.00408006535552274,0.00210268773501445,0.0071334054116603,10,0,0,NA,10,6.33737385644119
202030,"visit.no","covid.ecdc",2019,0.8,0.882286415106965,0.611481444017671,0.988530722543982,0.758149779735683,0.733243865098806,0.706448263681946,0.758820909905497,10,8,5.5913788609921,NA,10,6.33737385644119
202030,"visit.other","covid.ecdc",2019,0,0,NA,NA,0.0215859030837004,0.019303781591833,0.0133080523438485,0.0270302958253753,10,0,0,NA,10,6.33737385644119
202030,"visit.plan","covid.ecdc",2019,0,0,NA,NA,0.00616740088105727,0.00761785628086892,0.00330548988987616,0.014922948384881,10,0,0,NA,10,6.33737385644119
202030,"visit.emergency","ili.ecdc",2019,0,0,NA,NA,0.0133185349611543,0.0266488221362922,0.011998806261955,0.0506674113735311,2,0,0,NA,2,0.74599499544909
202030,"visit.GP","ili.ecdc",2019,0,0,NA,NA,0.266370699223085,0.340091663488364,0.294617387621725,0.387862653302292,2,0,0,NA,2,0.74599499544909
202030,"visit.hospital","ili.ecdc",2019,0,0,NA,NA,0.00665926748057714,0.00472721704478137,0.00172601325710708,0.0102976523729408,2,0,0,NA,2,0.74599499544909
202030,"visit.no","ili.ecdc",2019,1,1,NA,NA,0.706992230854606,0.633065538873028,0.585291408305443,0.678974702619909,2,2,0.74599499544909,NA,2,0.74599499544909
202030,"visit.other","ili.ecdc",2019,0,0,NA,NA,0.0244173140954495,0.0176803058919787,0.0109694165283923,0.0269138055622902,2,0,0,NA,2,0.74599499544909
202030,"visit.plan","ili.ecdc",2019,0,0,NA,NA,0.0177580466148724,0.0189501700223025,0.00875961493205347,0.0355122323728175,2,0,0,NA,2,0.74599499544909
202121,"visit.emergency","covid.ecdc",2020,0,0,NA,NA,0.0227272727272727,0.0232654707889401,0.011625819829064,0.0413523550794799,13,0,0,NA,12,10.6964073554114
202121,"visit.GP","covid.ecdc",2020,0.153846153846154,0.0762614198589176,0.00538915297083752,0.290011689794958,0.228219696969697,0.204605181414985,0.172309192402906,0.239977798910536,13,2,0.815723212313043,NA,12,10.6964073554114
202121,"visit.hospital","covid.ecdc",2020,0,0,NA,NA,0.0132575757575758,0.0100769340532852,0.00546671058777726,0.0169669624124256,13,0,0,NA,12,10.6964073554114
202121,"visit.no","covid.ecdc",2020,0.846153846153846,0.923738580141082,0.709988310205042,0.994610847029162,0.74905303030303,0.778285732937373,0.742558016211658,0.811198146775946,13,10,9.88068414309835,NA,12,10.6964073554114
202121,"visit.other","covid.ecdc",2020,0,0,NA,NA,0.021780303030303,0.0139988118169035,0.00850545544237415,0.0216644467907309,13,0,0,NA,12,10.6964073554114
202121,"visit.plan","covid.ecdc",2020,0,0,NA,NA,0.00568181818181818,0.00415237497435947,0.00151737815934694,0.0090434500697969,13,0,0,NA,12,10.6964073554114
202121,"visit.emergency","ili.ecdc",2020,0,0,NA,NA,0.0296052631578947,0.0238151816705023,0.0101550824400749,0.0468982447771328,6,0,0,NA,6,2.57493952066934
202121,"visit.GP","ili.ecdc",2020,0.333333333333333,0.316793154078043,0.0384903919553652,0.7625711727329,0.289473684210526,0.283694572394212,0.217201420399028,0.35792739363375,6,2,0.815723212313043,NA,6,2.57493952066934
202121,"visit.hospital","ili.ecdc",2020,0,0,NA,NA,0.0197368421052632,0.0173488310534681,0.00628163077179223,0.0377545090985391,6,0,0,NA,6,2.57493952066934
202121,"visit.no","ili.ecdc",2020,0.666666666666667,0.683206845921957,0.2374288272671,0.961509608044635,0.684210526315789,0.692727331939159,0.618306574893411,0.760424497243723,6,4,1.7592163083563,NA,6,2.57493952066934
202121,"visit.other","ili.ecdc",2020,0,0,NA,NA,0.0230263157894737,0.0172593221834241,0.00627567942922706,0.0374706400382862,6,0,0,NA,6,2.57493952066934
202121,"visit.plan","ili.ecdc",2020,0,0,NA,NA,0.0131578947368421,0.0113405014490696,0.00305751756256729,0.0289705210031639,6,0,0,NA,6,2.57493952066934
202146,"visit.emergency","covid.ecdc",2021,0,0,NA,NA,0.0180995475113122,0.0038358901860279,0.000449452257515415,0.0139519483985148,2,0,0,NA,2,0.663106662621413
202146,"visit.GP","covid.ecdc",2021,0,0,NA,NA,0.244343891402715,0.220725436500767,0.146191585751548,0.311334178892254,2,0,0,NA,2,0.663106662621413
202146,"visit.hospital","covid.ecdc",2021,0,0,NA,NA,0.00904977375565611,0,NA,NA,2,0,0,NA,2,0.663106662621413
202146,"visit.no","covid.ecdc",2021,1,1,NA,NA,0.751131221719457,0.783037625730979,0.692620463136875,0.857101074352793,2,2,0.663106662621413,NA,2,0.663106662621413
202146,"visit.other","covid.ecdc",2021,0,0,NA,NA,0.0226244343891403,0.00625923972922795,0.000736512275888947,0.0226631579750698,2,0,0,NA,2,0.663106662621413
202146,"visit.plan","covid.ecdc",2021,0,0,NA,NA,0.00904977375565611,0.00644756009991923,0.000758922202185374,0.0233367954938604,2,0,0,NA,2,0.663106662621413
